# 横轴数据,元数据,平滑后数据,基线,扣除基线后数据
4.958867999999999938e+02,4.717401999999999873e+01,4.715016055573644849e+01,4.618460659097684129e+01,9.655539647596071973e-01
4.978152999999999793e+02,4.718424999999999869e+01,4.704276577966583517e+01,4.620051443534246971e+01,8.422513443233654584e-01
4.997436999999999898e+02,4.732780000000000342e+01,4.699383832624967994e+01,4.621642227970809813e+01,7.774160465415818067e-01
5.016721999999999753e+02,4.675350999999999857e+01,4.689866853546838854e+01,4.623233012407372655e+01,6.663384113946619891e-01
5.036007000000000176e+02,4.555747999999999820e+01,4.681646991827322779e+01,4.624823796843935497e+01,5.682319498338728181e-01
5.055291000000000281e+02,4.562308999999999770e+01,4.670250811376195088e+01,4.626414581280498339e+01,4.383623009569674878e-01
5.074576000000000136e+02,4.635486000000000217e+01,4.666766194181033001e+01,4.628005365717059760e+01,3.876082846397324033e-01
5.093860999999999990e+02,4.621497000000000099e+01,4.657136298790383222e+01,4.629596150153622602e+01,2.754014863676061964e-01
5.113145000000000095e+02,4.671244000000000085e+01,4.643092755148670392e+01,4.631186934590185444e+01,1.190582055848494747e-01
5.132430000000000518e+02,4.768092000000000041e+01,4.633022916312449269e+01,4.632777719026748997e+01,2.451972857002715500e-03
5.151715000000000373e+02,4.730525999999999698e+01,4.634733221314083096e+01,4.634366048529826543e+01,3.671727842565530864e-03
5.171000000000000227e+02,4.747664999999999935e+01,4.639794181104864634e+01,4.635950702291712133e+01,3.843478813152501061e-02
5.190284000000000333e+02,4.586373999999999995e+01,4.642085881333697728e+01,4.637496901169852492e+01,4.588980163845235438e-02
5.209569000000000187e+02,4.583901999999999788e+01,4.645269293559915980e+01,4.638997194472392493e+01,6.272099087523486105e-02
5.228854000000000042e+02,4.622247999999999735e+01,4.650196731284661666e+01,4.640434764026883840e+01,9.761967257777826035e-02
5.248138000000000147e+02,4.563833999999999946e+01,4.646571651193129071e+01,4.641872333581375187e+01,4.699317611753883739e-02
5.267423000000000002e+02,4.532952000000000226e+01,4.639736573063021297e+01,4.643262903128249519e+01,-3.526330065228222566e-02
5.286707999999999856e+02,4.633915999999999968e+01,4.637282517162399387e+01,4.644688779625851538e+01,-7.406262463452151223e-02
5.305991999999999962e+02,4.694973999999999847e+01,4.622697803530494554e+01,4.646188847086772711e+01,-2.349104355627815721e-01
5.325276999999999816e+02,4.724004000000000048e+01,4.618195743707022416e+01,4.647924750340336431e+01,-2.972900663331401461e-01
5.344561999999999671e+02,4.680642000000000280e+01,4.620953293559916375e+01,4.649959364368410775e+01,-2.900607080849439967e-01
5.363845999999999776e+02,4.583480999999999739e+01,4.630063360575280740e+01,4.652285388331279847e+01,-2.222202775599910751e-01
5.383130999999999631e+02,4.636648999999999887e+01,4.650365881006793245e+01,4.654834451011815588e+01,-4.468570005022343139e-02
5.402415999999999485e+02,4.683901999999999788e+01,4.649532130107806438e+01,4.657428252628010057e+01,-7.896122520203618933e-02
5.421699999999999591e+02,4.640733999999999781e+01,4.659387608041771500e+01,4.660101146571312825e+01,-7.135385295413243512e-03
5.440984999999999445e+02,4.621663000000000210e+01,4.668472656750500249e+01,4.662781180582334883e+01,5.691476168165365834e-02
5.460270000000000437e+02,4.621647999999999712e+01,4.670926064073155004e+01,4.665461214593356942e+01,5.464849479798061793e-02
5.479554000000000542e+02,4.593907999999999703e+01,4.669228771820785084e+01,4.668141248604379001e+01,1.087523216406083293e-02
5.498839000000000397e+02,4.751185999999999865e+01,4.675020928080999738e+01,4.670810402968943720e+01,4.210525112056018315e-02
5.518124000000000251e+02,4.694364999999999810e+01,4.689709899313428565e+01,4.673479557333508438e+01,1.623034197992012651e-01
5.537408000000000357e+02,4.758371999999999957e+01,4.702957963059751023e+01,4.676148711698072447e+01,2.680925136167857659e-01
5.556693000000000211e+02,4.720996000000000237e+01,4.709249788819803229e+01,4.678817866062635034e+01,3.043192275716819495e-01
5.575978000000000065e+02,4.639874999999999972e+01,4.707080494606007903e+01,4.681487020427199042e+01,2.559347417880886155e-01
5.595262000000000171e+02,4.816102999999999668e+01,4.708742087937162069e+01,4.684156174791763760e+01,2.458591314539830819e-01
5.614547000000000025e+02,4.675084999999999980e+01,4.714945380189531932e+01,4.686825329156328479e+01,2.812005103320345256e-01
5.633831999999999880e+02,4.711509000000000214e+01,4.718624180777959509e+01,4.689494483520893198e+01,2.912969725706631152e-01
5.653115999999999985e+02,4.737301000000000073e+01,4.716737799280738841e+01,4.692163637885457916e+01,2.457416139528092458e-01
5.672400999999999840e+02,4.732974000000000103e+01,4.705273930696233720e+01,4.694832792250023346e+01,1.044113844621037401e-01
5.691685999999999694e+02,4.699904999999999688e+01,4.689494546910682260e+01,4.697501946614588775e+01,-8.007399703906514787e-02
5.710969999999999800e+02,4.615080999999999989e+01,4.691397783262431886e+01,4.700251311255563991e+01,-8.853527993132104257e-02
5.730254999999999654e+02,4.653571999999999775e+01,4.695691613926047125e+01,4.703089372354825315e+01,-7.397758428778189455e-02
5.749539999999999509e+02,4.719462000000000046e+01,4.703720537757364895e+01,4.706001531176195840e+01,-2.280993418830945529e-02
5.768823999999999614e+02,4.737001999999999668e+01,4.706070682249028891e+01,4.708936520990648233e+01,-2.865838741619342045e-02
5.788108999999999469e+02,4.719420000000000215e+01,4.704742228832879647e+01,4.711900198514704385e+01,-7.157969681824738473e-02
5.807394000000000460e+02,4.696585999999999927e+01,4.721773988558280166e+01,4.714935573562482318e+01,6.838414995797847951e-02
5.826678000000000566e+02,4.668468000000000018e+01,4.730577157567759627e+01,4.717970948610259541e+01,1.260620895750008685e-01
5.845963000000000420e+02,4.688244000000000256e+01,4.738128839163052675e+01,4.721006323658036763e+01,1.712251550501591169e-01
5.865248000000000275e+02,4.807092000000000098e+01,4.748325291271584092e+01,4.724041698705814696e+01,2.428359256576939629e-01
5.884532000000000380e+02,4.849183000000000021e+01,4.756452493625294409e+01,4.727077073753591208e+01,2.937541987170320112e-01
5.903817000000000235e+02,4.790261000000000280e+01,4.760576703497801532e+01,4.730112448801368430e+01,3.046425469643310180e-01
5.923102000000000089e+02,4.717441999999999780e+01,4.757399720169917146e+01,4.733147823849145652e+01,2.425189632077149327e-01
5.942386000000000195e+02,4.734638999999999953e+01,4.755289618502705196e+01,4.736183198896922164e+01,1.910641960578303156e-01
5.961671000000000049e+02,4.807853999999999672e+01,4.756073766590316154e+01,4.739218573944698676e+01,1.685519264561747832e-01
5.980955999999999904e+02,4.791608999999999696e+01,4.756631305001560861e+01,4.742253948992474477e+01,1.437735600908638389e-01
6.000240000000000009e+02,4.727824999999999989e+01,4.757561089244777719e+01,4.745289324040250989e+01,1.227176520452673003e-01
6.019524999999999864e+02,4.701845999999999748e+01,4.758636473030328773e+01,4.748324699088028211e+01,1.031177394230056166e-01
6.038809999999999718e+02,4.733344999999999914e+01,4.752240240274527139e+01,4.751360074135805434e+01,8.801661387217052379e-03
6.058093999999999824e+02,4.718413999999999930e+01,4.743302226871453797e+01,4.754386641133687164e+01,-1.108441426223336634e-01
6.077378999999999678e+02,4.746972000000000236e+01,4.747601717227779261e+01,4.757524317686333148e+01,-9.922600458553887393e-02
6.096663999999999533e+02,4.777792000000000172e+01,4.757953214122188967e+01,4.760761442658218812e+01,-2.808228536029844236e-02
6.115947999999999638e+02,4.778143000000000029e+01,4.764049372343829702e+01,4.764026685500742531e+01,2.268684308717183740e-04
6.135232999999999493e+02,4.766427999999999798e+01,4.764155614906758984e+01,4.767291701270843873e+01,-3.136086364084889055e-02
6.154518000000000484e+02,4.776088000000000022e+01,4.766696603465111792e+01,4.770588121020294636e+01,-3.891517555182844035e-02
6.173801999999999452e+02,4.806616999999999962e+01,4.777834647270276491e+01,4.773923515291517816e+01,3.911131978758675132e-02
6.193087000000000444e+02,4.795190000000000197e+01,4.792002853873741230e+01,4.777219778979203824e+01,1.478307489453740686e-01
6.212372000000000298e+02,4.757097000000000264e+01,4.806717639751478544e+01,4.780516042666888410e+01,2.620159708459013359e-01
6.231656000000000404e+02,4.805789000000000044e+01,4.817654043805090680e+01,4.783812306354572286e+01,3.384173745051839433e-01
6.250941000000000258e+02,4.848196999999999690e+01,4.820183602157494107e+01,4.787108570042256872e+01,3.307503211523723508e-01
6.270226000000000113e+02,4.797066000000000230e+01,4.814704804184300002e+01,4.790404833729941458e+01,2.429997045435854375e-01
6.289510000000000218e+02,4.792754000000000048e+01,4.813632742726307612e+01,4.793701097417626045e+01,1.993164530868156703e-01
6.308795000000000073e+02,4.836287999999999698e+01,4.822271164105843155e+01,4.796997361105310631e+01,2.527380300053252427e-01
6.328079999999999927e+02,4.876281000000000176e+01,4.832394064400056521e+01,4.800293624792995217e+01,3.210043960706130406e-01
6.347364999999999782e+02,4.881410000000000338e+01,4.840331132396133285e+01,4.803589888480679093e+01,3.674124391545419144e-01
6.366648999999999887e+02,4.871842999999999790e+01,4.852949919908391507e+01,4.806886152168363679e+01,4.606376774002782781e-01
6.385933999999999742e+02,4.852810000000000201e+01,4.864430948349059491e+01,4.810182415856048266e+01,5.424853249301122560e-01
6.405218999999999596e+02,4.776234999999999786e+01,4.868302003268966871e+01,4.813478679543732852e+01,5.482332372523401887e-01
6.424502999999999702e+02,4.749031000000000091e+01,4.867390489702442835e+01,4.816774943231417438e+01,5.061554647102539661e-01
6.443787999999999556e+02,4.861981000000000108e+01,4.874786186662232979e+01,4.820071206919101314e+01,5.471497974313166424e-01
6.463073000000000548e+02,4.974036999999999864e+01,4.873098888852491228e+01,4.823367470606785901e+01,4.973141824570532776e-01
6.482356999999999516e+02,4.978882999999999726e+01,4.870489104936179103e+01,4.826663734294470487e+01,4.382537064170861640e-01
6.501642000000000507e+02,4.899450999999999823e+01,4.871993964694270574e+01,4.829959997982155073e+01,4.203396671211550029e-01
6.520927000000000362e+02,4.881031000000000120e+01,4.870401043478185699e+01,4.833256261669839660e+01,3.714478180834603904e-01
6.540211000000000467e+02,4.891682000000000130e+01,4.869505013729902032e+01,4.836552525357524246e+01,3.295248837237778616e-01
6.559496000000000322e+02,4.806002000000000152e+01,4.887135949656675393e+01,4.839848789045208832e+01,4.728716061146656102e-01
6.578781000000000176e+02,4.809680999999999784e+01,4.891283457665828394e+01,4.843145052732893419e+01,4.813840493293497502e-01
6.598065000000000282e+02,4.882247999999999877e+01,4.887265845047325996e+01,4.846441316420578005e+01,4.082452862674799121e-01
6.617350000000000136e+02,4.893646999999999991e+01,4.874918681595217862e+01,4.849737580108262591e+01,2.518110148695527073e-01
6.636634999999999991e+02,4.786581999999999937e+01,4.857558714285639212e+01,4.853033843795947178e+01,4.524870489692034425e-02
6.655919000000000096e+02,4.945745999999999754e+01,4.847598932984561770e+01,4.856284826348552031e+01,-8.685893363990260241e-02
6.675203999999999951e+02,4.926019999999999754e+01,4.850763136645888096e+01,4.859622889323131290e+01,-8.859752677243193375e-02
6.694488999999999805e+02,4.840702999999999889e+01,4.861089737822743473e+01,4.863049778321468608e+01,-1.960040498725135194e-02
6.713772999999999911e+02,4.903793999999999897e+01,4.868702917946966124e+01,4.866496299768967759e+01,2.206618177998365127e-02
6.733057999999999765e+02,4.954811000000000121e+01,4.877060885256544509e+01,4.869920731071232467e+01,7.140154185312042046e-02
6.752342999999999620e+02,4.681886999999999688e+01,4.887128803203586358e+01,4.873273729091111761e+01,1.385507411247459686e-01
6.771626999999999725e+02,4.805105999999999966e+01,4.884294754821762297e+01,4.876626727110991055e+01,7.668027710771241345e-02
6.790911999999999580e+02,4.891597000000000151e+01,4.872743218045038560e+01,4.879903007504119472e+01,-7.159789459080911911e-02
6.810196999999999434e+02,4.927308000000000021e+01,4.877223611637714384e+01,4.883251073789946162e+01,-6.027462152231777281e-02
6.829480999999999540e+02,4.949445999999999657e+01,4.881105249754746467e+01,4.886659568736055093e+01,-5.554318981308625780e-02
6.848766000000000531e+02,4.960911999999999722e+01,4.894919265446148415e+01,4.890123750987535800e+01,4.795514458612615272e-02
6.868051000000000386e+02,4.939153000000000304e+01,4.921177411899238052e+01,4.893539916977222504e+01,2.763749492201554858e-01
6.887335000000000491e+02,4.908485000000000298e+01,4.940614314154876752e+01,4.896956082966909918e+01,4.365823118796683389e-01
6.906620000000000346e+02,4.906718000000000046e+01,4.954588080091456703e+01,4.900372248956597332e+01,5.421583113485937133e-01
6.925905000000000200e+02,4.891279000000000110e+01,4.978568796992404799e+01,4.903788414946285457e+01,7.478038204611934248e-01
6.945189000000000306e+02,4.884105999999999881e+01,5.007093361555987343e+01,4.907204580935973581e+01,9.988878062001376179e-01
6.964474000000000160e+02,4.985421000000000191e+01,5.002940673095706359e+01,4.910620746925661706e+01,9.231992617004465274e-01
6.983759000000000015e+02,5.155216999999999672e+01,5.004997253350691722e+01,4.914036912915349831e+01,9.096034043534189095e-01
7.003043000000000120e+02,5.079773999999999745e+01,5.012441840797569625e+01,4.917453078905036534e+01,9.498876189253309121e-01
7.022327999999999975e+02,5.189791000000000309e+01,5.018395695979000948e+01,4.920869244894723948e+01,9.752645108427699938e-01
7.041612999999999829e+02,4.977447999999999695e+01,5.026497137626597578e+01,4.924285410884410652e+01,1.022117267421869258e+00
7.060896999999999935e+02,4.942586000000000013e+01,5.036125093494528215e+01,4.927701576874097356e+01,1.084235166204308598e+00
7.080181999999999789e+02,5.040135999999999683e+01,5.033488798626925131e+01,4.931117742863784059e+01,1.023710557631410722e+00
7.099466999999999643e+02,5.048637999999999693e+01,5.030577677999268360e+01,4.934533908853470052e+01,9.604376914579830782e-01
7.118750999999999749e+02,4.960605999999999938e+01,5.024069927754091225e+01,4.937950074843156756e+01,8.611985291093446904e-01
7.138035999999999603e+02,4.932177999999999685e+01,5.011092915985539520e+01,4.941366240832843459e+01,6.972667515269606042e-01
7.157320999999999458e+02,5.061936000000000035e+01,4.997830050670076929e+01,4.944782406822530163e+01,5.304764384754676598e-01
7.176604999999999563e+02,5.025312000000000268e+01,4.990417029094398771e+01,4.948198572812217577e+01,4.221845628218119373e-01
7.195890000000000555e+02,4.984394000000000347e+01,4.988695640732188252e+01,4.951614738801904991e+01,3.708090193028326098e-01
7.215175000000000409e+02,5.007124999999999915e+01,4.985801759398419364e+01,4.955030904791593116e+01,3.077085460682624785e-01
7.234459000000000515e+02,4.974081000000000330e+01,4.995937897025095253e+01,4.958447070781281241e+01,3.749082624381401274e-01
7.253744000000000369e+02,4.926785000000000281e+01,4.996220368420975433e+01,4.961863236770970076e+01,3.435713165000535696e-01
7.273029000000000224e+02,5.052559000000000111e+01,4.994059299117281370e+01,4.965279402760658911e+01,2.877989635662245860e-01
7.292313000000000329e+02,5.006712999999999880e+01,4.994302367767166828e+01,4.968695568750347746e+01,2.560679901681908177e-01
7.311598000000000184e+02,5.014211000000000240e+01,5.003951852239217146e+01,4.972111734740036582e+01,3.184011749918056466e-01
7.330883000000000038e+02,5.048263000000000034e+01,5.010656888198680292e+01,4.975527900729725417e+01,3.512898746895487534e-01
7.350167000000000144e+02,4.987290999999999741e+01,5.017079498201949406e+01,4.978944066719414252e+01,3.813543148253515369e-01
7.369451999999999998e+02,4.943784000000000134e+01,5.035900862373247122e+01,4.982360232709103087e+01,5.354062966414403490e-01
